HOUR,TOTALLOAD,WIND,SOLAR,PRICE
34877,33815.0,20781.824143,0.0,4.26
34878,35095.0,21738.792943,0.0,9.13
34879,35850.0,22531.60654,18.103173,12.31
34880,37537.0,22377.732685000003,620.766116,14.74
34881,39316.0,21639.568704,1917.620788,13.52
34882,40568.0,21697.87119,2722.693029,13.24
34883,41406.0,22140.496916000004,2470.7979410000003,13.28
34884,41978.0,22363.782927,2504.526209,14.04
34885,42666.0,22251.602129,2500.172283,15.17
34886,43401.0,22081.575288,2457.16989,15.39
34887,43836.0,22583.431557,2079.924766,15.51
34888,43468.0,23109.738111,1112.227018,16.51
34889,44459.0,23922.932624,146.027375,33.97
34890,43320.0,24087.618068000003,0.0,19.84
34891,41839.0,23779.676363999995,0.0,18.49
34892,40783.0,23667.757416,0.0,17.67
34893,39499.0,23637.45237,0.00085,17.72
34894,37931.0,22403.148917,3.390593,14.12
34895,36114.0,20858.803877,7.175585,9.03
34896,34625.0,19290.034741,1.794943,5.15
34897,33379.0,18285.004312,0.0,2.0
34898,32573.0,17676.620941,0.0,2.82
34899,32015.0,16213.213969,0.0,3.17
34900,31782.0,14381.48823,0.0,5.17
34901,32127.0,13047.690398,0.0,9.29
34902,32955.0,12320.675196,0.0,19.69
34903,33867.0,11664.755189,31.202781,24.54
34904,35651.0,10334.400046,1450.044429,25.86
34905,37574.0,8847.751805,3623.608206,22.16
34906,39107.0,7882.889089,4331.096505,21.02
34907,40613.0,7599.294223,4570.678387000001,23.97
34908,41084.0,8197.054056,4820.533777,25.2
34909,41683.0,9292.478409,4211.074756,25.7
34910,42013.0,8820.255898,3640.341833,29.02
34911,41789.0,8341.235204,3603.45876,25.92
34912,41069.0,7222.504408,2410.83273,30.65
34913,41625.0,6147.812692,283.715124,88.73
34914,40912.0,6097.837904,0.0,49.67
34915,39893.0,6323.709319,0.0,33.4
34916,38879.0,6195.951854,0.0,27.72
34917,37675.0,7080.589035,0.0,25.99
34918,36369.0,8534.720513,0.0,27.47
34919,34425.0,10589.455849,0.0,27.27
34920,33185.0,13007.072369,0.0,33.38
34921,32345.0,16079.232045,0.0,19.57
34922,31772.0,17641.971659000003,0.0,10.49
34923,31497.0,17868.612092,0.0,5.39
34924,31522.0,18163.444865,0.0,4.35
34925,32014.0,18333.748554,0.0,4.82
34926,33090.0,19090.219547,0.0,10.8
34927,33762.0,19894.726202,8.066604,14.84
34928,35707.0,20149.418241,774.1302290000001,16.0
34929,37495.0,18852.557695,2650.710371,14.48
34930,39029.0,19656.855875,3157.7331779999995,16.86
34931,40203.0,21099.568549,2662.002184,16.66
34932,40996.0,21575.362762,2458.250033,17.36
34933,41865.0,21777.194344000003,2367.881556,17.76
34934,42490.0,21467.296836,2515.302473,19.43
34935,42684.0,21207.621484000003,2770.874486,18.24
34936,42350.0,20281.991573,2271.510369,24.8
34937,43770.0,19948.599106,367.028739,53.05
34938,43571.0,20877.617771,1.811507,39.12
34939,42686.0,21594.545931,0.000348,27.32
34940,41710.0,22221.116075,0.0,23.52
34941,40544.0,21791.122438,0.0,23.0
34942,38870.0,20785.562582,0.30742,25.61
34943,36641.0,20814.238898000003,0.0,20.55
34944,34887.0,20088.63302,0.0,17.35
34945,33848.0,18728.214935,0.0,16.31
34946,33330.0,17649.147683000003,0.0,16.25
34947,32954.0,16186.623016,0.0,20.16
34948,33425.0,14092.888672,0.0,24.81
34949,34604.0,11948.833362,0.0,30.33
34950,35998.0,9709.784412,0.0,22.69
34951,36999.0,6902.853997,24.602258,24.62
34952,38421.0,5452.469653,1556.237127,27.48
34953,40103.0,5271.13517,4162.450292,26.23
34954,41853.0,6509.146976,4104.797,26.42
34955,42951.0,6748.495538,4270.299557,28.91
34956,44049.0,6921.613774,4005.041104,29.29
34957,44694.0,7134.216527,4266.494864,32.53
34958,44860.0,7340.466438,4114.710604,32.14
34959,44859.0,7060.2784950000005,4235.124211,29.42
34960,44653.0,7375.491739,2239.974758,35.13
34961,46006.0,8488.943039,301.623237,44.66
34962,45175.0,10317.579516999998,0.0,30.38
34963,44139.0,12175.178545,0.0,29.22
34964,42999.0,15196.275573,0.0,27.23
34965,41270.0,17071.284268,0.000656,27.92
34966,39214.0,17401.874616,0.000853,24.69
34967,37087.0,19123.219307,0.001015,17.1
34968,35468.0,19278.666206,0.0,16.2
34969,34463.0,19241.576348,0.0,10.84
34970,34001.0,19384.76619,0.0,7.04
34971,34079.0,19629.354865,0.000489,11.8
34972,34525.0,19036.874118,0.0,15.04
34973,35937.0,17122.065936,0.0,18.22
34974,37690.0,15843.015284,0.0,22.98
34975,38603.0,15764.600259,17.13664,24.12
34976,40113.0,15861.949962,1367.317213,22.97
34977,41580.0,15333.754828,4018.263626,18.19
34978,43213.0,17617.291626,4715.347133,16.39
34979,44171.0,18230.49577,3596.448419,15.07
34980,45095.0,17840.176400999997,3397.956191,15.79
34981,45666.0,16302.867102,4488.330109,20.92
34982,46010.0,14623.059162,5570.136998999999,22.13
34983,45738.0,13576.597482,5357.906115,25.4
34984,44972.0,11107.385142,3610.540428,29.21
34985,45463.0,7954.503074,481.204387,56.04
34986,45387.0,6811.069819999999,5.4e-05,41.73
34987,43984.0,6491.250604,0.001015,40.13
34988,42812.0,6362.549101,0.0,37.66
34989,41057.0,7099.70108,0.0,28.33
34990,38881.0,7377.282924000001,0.0,25.31
34991,36647.0,8495.803659000001,0.0,24.85
34992,35088.0,9361.08166,0.0,26.12
34993,34086.0,10632.203004,0.0,23.65
34994,33695.0,11297.708808,0.0,22.36
34995,33734.0,10072.963299,0.0,21.99
34996,34224.0,8306.148476,0.0,22.24
34997,35849.0,8222.440957,0.0,24.71
34998,37605.0,8762.369471,0.0,28.45
34999,38606.0,8589.056069,10.469374,26.87
35000,39903.0,8631.710437999998,1443.1142650000002,25.17
35001,41346.0,8433.824513,4666.104633999999,20.06
35002,42708.0,10725.380211,5502.651378,17.32
35003,43645.0,13143.895495,5147.052288,16.23
35004,44743.0,14767.235352,3905.273517,17.74
35005,45793.0,15574.791286,3475.4073550000003,18.68
35006,46487.0,15492.221833,3332.89238,18.72
35007,46711.0,14754.414421,3656.221146,18.76
35008,45863.0,13020.211429,3436.281342,29.14
35009,46137.0,9168.004334,645.1782929999999,78.04
35010,45634.0,7167.5689840000005,0.033766,50.45
35011,44106.0,6676.349375,0.004194,36.74
35012,42709.0,6968.043012,0.004276,32.71
35013,40917.0,7186.698824,0.0,28.85
35014,38915.0,6880.658063,0.0,25.38
35015,36532.0,7480.171951,0.0,24.75
35016,34987.0,7459.165269,0.001426,26.03
35017,34080.0,7149.809775999999,0.0,24.17
35018,33262.0,7773.467689999999,0.0,22.03
35019,33271.0,9067.322986,0.0,20.93
35020,33763.0,8755.897519,0.0,21.41
35021,35222.0,8684.015685,0.0,24.97
35022,37117.0,8782.259571,0.0,24.57
35023,38134.0,8656.930405000001,25.968419,26.91
35024,39295.0,8023.817553,1746.9889050000002,28.18
35025,40442.0,5557.634303999999,4838.550217,24.89
35026,41407.0,4571.028807,5352.709924999999,25.88
35027,42393.0,5292.889719,4969.681418,25.17
35028,43705.0,6509.441566,4713.9868400000005,25.38
35029,44941.0,7509.628423,4730.658503000001,25.36
35030,45598.0,8683.917016,4812.318222,22.02
35031,45478.0,9859.097384,4138.961209,22.81
35032,44749.0,10149.573325,2868.595804,25.23
35033,45652.0,9042.499472,513.3480169999999,59.21
35034,44987.0,9599.493593,0.016639,39.57
35035,43882.0,11405.120351,0.000703,30.06
35036,42673.0,12881.279235,0.0,28.29
35037,41402.0,14407.164029,0.0,25.98
35038,39360.0,15151.83784,0.001009,24.72
35039,37524.0,15921.564001,0.0,25.36
35040,35970.0,17050.143201,0.0,23.21
35041,34887.0,17354.210039,0.0,18.95
35042,34224.0,16915.09752,0.0,17.4
35043,34025.0,15968.514418,0.0,17.86
35044,34127.0,14760.043228,0.0,19.79
35045,35038.0,13454.275603,0.0,24.8
35046,36076.0,12102.974885,0.0,26.03
35047,36911.0,11146.034247,6.438189,25.42
35048,38654.0,10540.239817,212.862107,25.81
35049,40367.0,11083.377529,746.2184309999999,26.86
35050,42107.0,11807.696578,1354.538743,26.32
35051,43156.0,11828.489152,1860.598396,27.27
35052,43960.0,12147.52241,2444.960568,31.46
35053,44583.0,11471.535323,2633.753127,34.45
35054,45220.0,11612.158829,2205.089347,32.1
35055,45443.0,12124.153341,1633.211639,31.11
35056,45406.0,13705.479221,643.069429,35.0
35057,46562.0,16324.378033,50.365460000000006,45.33
35058,45678.0,18438.931438,0.0,33.69
35059,44184.0,17884.265782000002,0.001341,28.24
35060,42795.0,15131.004217000002,0.001537,24.53
35061,41616.0,13955.981027,0.0,28.36
35062,40063.0,13306.948301,0.0,26.04
35063,38577.0,12621.002695,0.0,25.15
35064,38006.9389,12053.47888,0.0,32.69
35065,37036.52237,12879.124909,0.0,24.62
35066,35881.608,14361.972962,0.0,22.2
35067,35044.05511,16467.250984,0.0,17.25
35068,34585.57114,18321.0574,0.0,10.76
35069,34446.39668,18150.076745,0.0,13.28
35070,34724.25125,18533.360143,0.000232,13.04
35071,34972.37426,18271.013468,7.700003,13.94
35072,35950.37116,17265.522461,1380.02966,14.03
35073,38020.69945,16895.909561,3529.64901,14.4
35074,39972.89551,17619.334059,3334.699081,16.13
35075,41849.21707,17703.187929,2786.878336,18.98
35076,43180.18641,16303.659734,3692.601416,19.76
35077,44002.11916,14831.877402,4877.57841,20.81
35078,44251.28835,14033.174243,5162.615672,21.09
35079,44186.43705,14336.502886,4696.740576,19.96
35080,44276.6424,16841.83568,2033.37253,26.6
35081,44911.99588,18728.577286,231.245799,39.8
35082,46030.24148,19785.051173,0.0,27.37
35083,45862.75568,20375.705504,0.0,24.03
35084,45695.83122,20797.429585,0.0,21.11
35085,45419.60631,21320.825991,0.0,20.49
35086,44716.78858,21707.702293,0.0,22.41
35087,43760.77426,21490.532292,0.0,21.98
35088,42791.76457,20606.601267,0.0,25.9
35089,42159.54608,19927.454182,0.0,24.14
35090,42022.20777,19905.054743,0.0,23.4
35091,42420.1129,20220.711638,0.0,21.84
35092,43447.61575,20745.355278000003,0.0,21.89
35093,44858.57235,20292.983785,0.0,24.19
35094,46788.14186,19893.035046,0.0,28.51
35095,49155.11015,19238.264683,19.048674,35.53
35096,51181.48947,17797.07574,1934.72168,43.0
35097,52366.5216,15605.992798,5678.254878999999,35.58
35098,52121.80094,12689.468496,6469.803878,33.85
35099,51110.46482,10454.277214,6333.505782,32.78
35100,49891.36783,10060.564902,6418.999625,29.71
35101,48426.53683,9505.83224,6600.410677000001,26.43
35102,46947.26185,8606.545147,6911.917217,25.5
35103,46135.73185,7569.992174,6949.818616,25.05
35104,46229.30534,6163.591234,5239.518049,30.23
35105,48672.91681,5069.371443,949.878265,80.14
35106,51634.63091,4868.026236,0.0,93.66
35107,52339.4624,4809.545838,0.0,71.32
35108,52291.54662,4930.569262,0.0,61.81
35109,51968.44948,4974.932256,0.0,48.16
35110,50629.99185,4915.7916700000005,0.0,39.2
35111,49358.44536,4854.782507,0.0,36.78
35112,48446.75442,4912.694281,0.0,31.0
35113,48196.13333,5018.368074999999,0.0,30.47
35114,48321.47519,5136.651377,0.0,30.05
35115,48924.89346,5305.705377,0.0,29.67
35116,50306.60535,5686.412793,0.0,30.89
35117,52592.13949,6334.104049,0.0,39.28
35118,55596.58494,6562.565188,0.0,94.32
35119,57598.54661,7034.447248,67.362977,100.12
35120,56961.41735,7632.797166,2658.1168070000003,47.26
35121,54377.35773,5720.644245,6810.0150380000005,33.75
35122,51544.9763,4195.055026999999,7252.97147,28.85
35123,48711.5479,5166.974206000001,6970.62213,26.92
35124,46360.05087,6510.7109120000005,6746.139484,26.42
35125,44448.85094,7278.043316,6841.154055999999,24.84
35126,43060.1145,8053.339943999999,7141.408818999999,23.95
35127,42424.66678,9177.454917,6835.00023,22.89
35128,42581.42841,9580.617243,4202.3628690000005,26.45
35129,44864.40445,9641.125777,564.304555,47.0
35130,48021.259,13336.602158000002,0.0,34.74
35131,48924.81476,17731.465205,0.0,30.19
35132,49231.48093,20510.396647,0.0,28.32
35133,48594.72851,20656.678283,0.0,25.46
35134,47004.63618,20593.852068,0.0,24.08
35135,45404.58068,20536.969478,0.0,21.96
35136,44283.58271,20396.26854,0.0,14.56
35137,43833.22766,20158.129824,0.0,13.66
35138,43820.26957,19603.114953,0.0,14.55
35139,44280.89206,19206.149757,0.0,15.61
35140,45607.71711,19296.573252,0.0,19.3
35141,48192.43557,19862.873121,0.0,22.02
35142,51734.80269,19743.625271,0.0,32.37
35143,53582.08648,19475.791286,51.888895000000005,33.17
35144,52554.24391,18599.584553,1339.0971909999998,26.92
35145,50154.36229,17071.756253,3385.983055,20.68
35146,47876.44223,16856.721038,4135.929767,17.88
35147,45796.84169,17955.153951,4028.336026,17.1
35148,44125.60067,18276.763826,3903.318817,15.23
35149,42814.66754,18039.893338,4042.618282,14.35
35150,41767.94874,17579.0451,4166.343741000001,13.8
35151,41255.28133,17001.646781,4515.938736,13.73
35152,41378.13571,15486.107619,4592.392797,19.84
35153,42409.7978,13953.171565,927.7064,43.77
35154,44421.22589,14740.953846,0.00832,33.92
35155,44336.09248,17108.372815,0.000959,29.05
35156,43873.86102,17852.072137999996,0.0,25.93
35157,42603.74878,17773.891287000002,0.0,24.43
35158,40692.17988,17417.448186999998,0.0,25.63
35159,38846.97925,16051.229455,0.0,24.1
35160,37623.64268,15162.629361,0.0,22.65
35161,37153.43715,14731.188859,0.0,21.81
35162,37154.19598,14615.982244,0.0,21.99
35163,37663.46892,16352.460003,0.0,22.29
35164,38960.42624,17352.848145,0.0,24.56
35165,41440.99986,17834.587259,0.0,29.21
35166,45029.52664,18177.004944,0.0,32.73
35167,46821.99215,18296.785199,37.911,34.62
35168,45951.49149,16499.193310000002,2285.745467,27.58
35169,44645.46602,13432.956701,6255.5316760000005,23.85
35170,43417.82324,10915.378237,6802.500196,23.28
35171,42056.13474,7564.963365,6677.8225,23.57
35172,41204.69136,4877.798135,6552.757689,23.56
35173,40769.07083,3354.80956,6677.5161370000005,23.21
35174,40649.97485,3088.479671,6907.878822999999,22.89
35175,40604.07378,3275.337401,6881.544702,22.64
35176,40852.64192,4163.620144,5253.821228999999,24.83
35177,41954.45625,4542.851006,1022.492453,60.05
35178,43709.35238,5621.927965999999,0.002328,47.12
35179,43507.83394,6507.241744,0.0,34.34
35180,43029.46461,7920.367343999999,0.0,31.14
35181,41943.8957,9569.717218,0.0,25.19
35182,40183.78241,11869.130774,0.0,26.82
35183,38463.89618,14243.532005,0.0,25.1
35184,37466.41197,14848.440115,0.0,25.08
35185,37108.71128,15398.786591,0.0,23.04
35186,37251.11424,15797.096451,0.0,22.66
35187,37684.30329,14908.325975,0.0,21.51
35188,39069.28445,16537.441357999996,0.0,22.19
35189,41945.02905,18178.221448000004,0.0,23.83
35190,45830.89594,19474.509921,0.0,26.45
35191,48155.90033,20218.018328,35.746990000000004,25.6
35192,48334.1684,19488.204801,1385.828822,20.03
35193,48078.75433,18116.441446,3180.879633,17.29
35194,47664.96936,17019.475408,4418.117301,17.12
35195,47183.6116,15391.477682,5815.302777999999,19.14
35196,46474.43064,13878.710194,6637.611384,22.41
35197,45818.75811,10818.089507,6831.42256,24.96
35198,45323.96186,8064.18793,7138.028372000001,24.88
35199,45146.30816,6807.798705,7030.8286880000005,25.57
35200,45868.15367,6004.776239,5204.245757000001,28.75
35201,47935.74454,6042.535883999999,1087.776257,61.37
35202,50647.93242,7303.551373,2.388252,54.36
35203,51044.78278,8768.135338,0.0045629999999999,46.33
35204,51006.7185,9550.422303,0.0,42.71
35205,50322.4664,10041.920904,0.0,30.65
35206,48744.55331,9769.949784,0.0,29.68
35207,47481.63807,9569.982421,0.0,30.07
35208,46656.52521,9253.882693,0.0,29.09
35209,46487.22447,9114.775325,0.0,28.37
35210,46670.06964,9030.074907,0.0,28.13
35211,47352.05487,8650.417986,0.0,28.71
35212,48710.92463,8702.76216,0.0,31.25
35213,51403.80376,8989.519434000002,0.017085,34.5
35214,55020.90039,8878.107357,6.000095,79.09
35215,56889.47447,8884.979919,27.410828,66.48
35216,56616.20896,7957.659944999999,2011.372162,40.73
35217,55636.84249,6323.35321,5805.694934,29.64
35218,54090.08956,6221.533460000001,6345.169586,26.67
35219,52212.45259,7024.952774,6156.614697000001,26.73
35220,50480.63484,8520.441417,6035.163573,24.14
35221,49177.42458,10107.503889,5948.520541,23.49
35222,48312.28446,11118.021854,6002.765778000001,18.44
35223,48453.07695,12099.964118,5926.473044,16.62
35224,49073.61841,13171.484454999998,4539.259272,18.46
35225,50039.13635,14056.490239,1026.054582,25.31
35226,50954.01533,17223.312227000002,0.138671,24.2
35227,50382.62145,19584.730538,0.0,19.82
35228,49327.52801,19508.078184,0.0,18.68
35229,47824.66355,19663.753572,0.0,18.5
35230,45786.19765,19567.645971,0.0,19.4
35231,43803.64783,19474.029811,0.0,18.87
35232,42077.15632,19325.13442,0.0,22.58
35233,40955.5631,19143.727023,0.0,19.68
35234,40173.38302,19087.277821,0.0,18.05
35235,39819.07217,19043.305265,0.0,17.54
35236,39846.40785,19030.753812,0.0,18.19
35237,40375.31097,18722.646589,0.0,18.3
35238,41360.19205,17965.035946999997,0.0,18.75
35239,42431.27775,17594.086156999998,3.968948,23.31
35240,43545.67348,17514.466617,1278.2484960000002,27.22
35241,44303.32745,15665.581863,3166.877308,25.99
35242,44660.24209,14689.147203,4344.036804,22.66
35243,44364.71336,14269.500156,4814.653722,23.76
35244,43816.81867,14292.275444,4861.17287,21.53
35245,43085.06349,14258.331868,4675.9359540000005,20.1
35246,42322.18508,13784.31864,5050.549412,17.39
35247,41802.35152,13517.490744,5317.980473,17.72
35248,41556.4021,13812.480157,4292.625355,23.14
35249,41861.08814,12507.279871,1038.670731,49.83
35250,42440.61317,12221.990956,4.850285,43.14
35251,41981.3981,13719.305033,0.0,30.88
35252,41151.03745,15753.192998,0.0,25.37
35253,40225.80257,17249.692846,0.0,24.14
35254,38939.5019,18372.936481,0.0,26.1
35255,37368.76427,17690.357,0.0,22.77
35256,35966.45744,16970.359852,0.0,24.3
35257,35002.6915,17196.296785,0.0,18.82
35258,34507.19675,18120.292805,0.0,17.62
35259,34353.82655,19006.970481,0.0,16.48
35260,34469.52811,19385.525468,0.0,16.52
35261,35017.78109,20155.517649,0.0,15.51
35262,35954.44431,20386.619112,0.0,16.47
35263,37130.73756,20452.175532,12.657752,16.95
35264,38537.78084,20087.0675,537.391221,17.98
35265,40102.29673,19227.177150000003,1161.336526,17.49
35266,41291.40159,19223.972789,1564.358964,17.36
35267,42159.25411,18933.009842,2358.18697,17.66
35268,42647.51286,17789.42223,3424.261,17.87
35269,42663.85291,17421.965205,4078.61938,17.87
35270,42390.01801,16772.257414,4135.428968,17.64
35271,42078.19656,17127.934155,3479.9698339999995,21.5
35272,42092.7121,16862.152803,2212.118334,24.57
35273,43365.74288,16110.86893,395.893202,41.95
35274,45172.01105,15535.350157,4.469403,43.56
35275,45355.22339,16414.655569000002,0.003019,38.52
35276,44856.39031,16492.969675,0.0,38.0
35277,43916.1453,17234.012348,0.0,33.64
35278,42198.7971,16182.366088,0.0,28.07
35279,40546.41612,15306.194104,0.0,26.69
35280,39437.63928,14719.162953,0.0,28.59
35281,39149.51442,14335.497759000002,0.0,24.86
35282,39301.58613,13995.555818,0.0,26.14
35283,39865.34142,13720.400493,0.0,27.26
35284,41252.38142,11765.298891,0.0,30.06
35285,44174.21609,11311.632391,0.0,37.07
35286,48463.04802,11062.154581,0.0,58.22
35287,51001.69266,9426.861233,33.593614,61.3
35288,51097.63754,7886.79746,1112.329733,42.24
35289,49977.39921,6374.896540000001,3144.09688,30.85
35290,48487.4535,5420.7329660000005,3876.549382,27.13
35291,46790.23217,4804.210744,4730.775816,25.56
35292,45203.68636,4079.92519,4789.052706,24.13
35293,43964.43561,3900.177127,4838.913324,23.26
35294,42680.4098,3881.477525,4988.68268,22.72
35295,42092.30019,3662.858528,3983.482772,23.05
35296,42676.67153,3128.740377,2706.01555,26.29
35297,44820.13563,2765.923232,397.705618,72.81
35298,47547.62733,3287.216727,4.585583,69.88
35299,47901.56253,4585.909806000001,0.0,43.73
35300,47805.10041,5266.231619,0.0,41.67
35301,46910.46898,5886.965332,0.0,31.72
35302,45122.47655,6264.375696,0.0,35.27
35303,43595.48741,6915.827160999999,0.0,31.44
35304,42598.93517,7523.659154999999,0.0,32.21
35305,42470.41771,9089.217114,0.0,28.23
35306,42626.26176,9913.882021,0.0,26.22
35307,43204.45242,10431.356781,0.0,25.93
35308,44427.49132,10033.494879,0.0,28.75
35309,47273.66633,9868.121619,0.0,36.16
35310,51277.61117,10252.26329,0.0,58.64
35311,53146.31839,10738.332235999998,45.84955,62.56
35312,52286.86107,10048.679075,1026.098029,43.56
35313,50465.84481,8527.153311,3133.0042920000005,40.77
35314,48686.02241,8705.9337,3967.385364,31.2
35315,47423.59911,10245.779933999998,4922.174526000001,27.97
35316,46269.01209,10278.248210999998,5077.084098,25.25
35317,45302.2208,10932.94917,5057.157082,24.41
35318,44598.21562,11435.850135,5462.042708000001,23.75
35319,44456.19063,10575.910577,5169.513404,24.09
35320,45226.88821,8831.506456000001,3185.1311840000003,26.51
35321,46897.49756,7273.615227,659.2422730000001,65.47
35322,48389.30166,8902.944897,1.43976,50.11
35323,48266.47095,11739.774841,0.000957,30.88
35324,47744.60286,13835.208026,0.0,32.08
35325,46274.27367,14291.096178999998,0.0,29.8
35326,43945.66098,14229.814379,0.0,29.57
35327,41838.45777,14241.392249,0.0,27.8
35328,40522.30729,13801.557942,0.0,24.03
35329,39889.52563,12977.108374,0.000473,23.68
35330,39622.37411,12357.858568,0.000584,24.56
35331,39898.57999,11456.454266,0.0,25.06
35332,40982.20689,10162.571657,0.0,29.34
35333,43479.11783,8777.447573,0.0,36.16
35334,47026.26173,8010.991963,0.0,57.7
35335,48980.16036,6815.405736,12.872475,58.84
35336,48589.09869,5913.280985,1951.741523,43.83
35337,47433.46754,3718.569744,5791.790456000001,30.36
35338,46083.20188,2398.16057,6370.566109,30.0
35339,44525.68169,1875.364973,6378.038399,27.18
35340,42980.13163,1903.864132,6227.141771999999,25.4
35341,41587.97587,2233.825118,6437.009943999999,25.04
35342,40624.79243,1738.054678,6633.48326,24.6
35343,40217.28148,1060.90768,6894.296125999999,24.4
35344,40530.34217,684.466557,5550.349553,26.69
35345,41958.12721,762.9139749999999,1350.943335,65.61
35346,44069.42317,807.9069569999999,0.694161,63.41
35347,44228.79283,1045.243554,0.0,46.02
35348,43991.28161,1218.224118,0.0,45.1
35349,43112.57811,1212.535161,0.0,37.87
35350,41400.83601,1294.717624,0.0,33.33
35351,39861.4851,1816.083526,0.0,32.81
35352,39030.98628,2371.274481,0.0,31.21
35353,38745.47646,2954.059911,0.0,28.23
35354,39016.94991,2923.526366,0.0,27.74
35355,39587.75208,3021.101166,0.0,27.27
35356,41015.43099,3419.246087,0.0,28.01
35357,43740.96515,4522.71691,0.0,38.78
35358,47681.78933,5186.781745,0.0,54.62
35359,49611.5952,5257.689086,60.070575000000005,57.12
35360,48339.44538,4784.180906,2680.402857,42.8
35361,45976.43852,2621.102123,6767.01821,34.06
35362,43795.8718,690.972353,7189.8074830000005,28.82
35363,42052.10024,397.151219,6890.440812999999,28.02
35364,40862.47017,362.622913,6649.739838,27.52
35365,40256.80954,312.731281,6706.625247,26.67
35366,39945.35066,450.405898,6900.006325,25.88
35367,39884.29905,379.958725,7015.664627,25.84
35368,40072.78907,300.821814,5712.431692,28.08
35369,40640.94047,435.794716,1417.2176720000002,61.38
35370,42031.71989,783.5881850000001,3.558696,61.23
35371,41825.5077,1262.173044,0.0,43.53
35372,41215.96698,2231.952394,0.0,38.86
35373,40212.33038,3958.171548,0.0,32.08
35374,38517.68223,6265.864182,0.0,32.68
35375,36856.69484,8121.360380999999,0.0,29.74
35376,35988.24352,10213.8993,0.0,31.14
35377,35829.74968,12689.108436000002,0.0,28.58
35378,36099.70424,13722.533912,0.0,25.87
35379,36707.2492,13830.137106,0.000291,24.27
35380,38121.57669,14880.803195,0.0,26.69
35381,40909.58033,16308.562245,0.0,32.72
35382,44866.41815,17123.760242,0.0,47.87
35383,47085.44775,18303.763368,49.182684,38.28
35384,46676.75358,18239.945931,2078.478564,32.93
35385,44910.8367,15314.289277,4952.125672,31.68
35386,43265.86153,13858.013467,5971.09415,27.77
35387,42017.0527,15203.244262,5647.411337,27.11
35388,41378.65265,17586.861102,4075.199344,22.21
35389,41066.62138,17728.161057999998,4436.328614,19.63
35390,40884.51384,16754.503220000002,5352.3710630000005,18.55
35391,40654.9329,16005.135633999998,5133.357381,18.73
35392,40739.89927,16487.846024,3913.82272,28.24
35393,40991.29743,17322.970644999998,914.870471,51.16
35394,41933.19604,20237.437455,1.093367,30.54
35395,41396.44554,22573.617709,0.0,24.01
35396,40699.42647,23075.216584,0.0,21.09
35397,39657.63905,22950.787139,0.0,17.88
35398,38333.5736,22994.031835,0.0,15.28
35399,37095.02219,22604.441256,0.0,12.01
35400,36030.89476,21808.237384,0.0,8.29
35401,35581.91134,21970.436840999995,0.0,8.57
35402,35764.1632,22242.56851,0.0,8.85
35403,36252.22776,22222.318001,0.0,9.99
35404,37324.66332,23135.028511,0.0,12.22
35405,39068.00289,23523.414066,0.0,12.3
35406,41476.51048,23884.106482,0.0,20.49
35407,44215.71346,24072.945151,13.094928,18.88
35408,46594.66986,23754.8151,860.635363,19.31
35409,48417.59761,22908.988139,2210.743098,19.11
35410,49225.94592,22868.389356,2597.74252,20.53
35411,49316.97969,22912.005664,2830.108175,20.97
35412,49106.18365,23054.935557,2852.892882,19.41
35413,48812.0147,22970.632453,2946.1818190000004,17.48
35414,48550.65155,22903.572762000003,2822.067743,17.16
35415,48582.027,22669.391316,2531.338422,16.55
35416,49222.17927,22600.466874,2238.333587,17.41
35417,51046.50696,22834.318222,743.5589140000001,36.24
35418,53065.12309,20703.228582,0.997796,40.82
35419,53202.40759,18295.945048,0.0,39.79
35420,52976.33674,17306.436657,0.0,43.02
35421,52336.13669,15729.423435,0.0,44.63
35422,51030.98777,13864.651822,0.0,42.36
35423,49771.35033,12128.491915,0.0,40.56
35424,48716.37873,10862.197619,0.0,36.57
35425,48184.41694,10024.570973,0.0,34.76
35426,47972.08488,9407.176106,0.0,36.12
35427,48253.68881,9501.036736000002,0.0,37.47
35428,48925.73091,9710.258212,0.0,40.12
35429,49940.14844,9898.73355,0.0,42.2
35430,51365.03848,9352.430545,0.0,66.45
35431,52859.97363,10015.20293,63.498253000000005,70.22
35432,53020.90756,10013.749,2770.274002,51.49
35433,51647.05954,7886.811798000001,7004.740178,35.96
35434,49262.60727,5423.943957,7465.924060000001,32.37
35435,46740.02082,4321.805958,7199.45917,29.52
35436,44273.83699,4277.979633999999,6965.03989,27.18
35437,42197.06358,5003.789132,6975.354182,26.33
35438,40708.25112,4813.587818,7238.483791000001,25.33
35439,39856.3984,3916.018679,7347.025721,25.14
35440,39579.93814,3054.753723,6043.5265070000005,27.34
35441,41020.29217,1867.792047,1541.342009,57.39
35442,43544.23,2015.947817,1.511236,58.56
35443,44874.60279,2820.657904,0.0,45.03
35444,45263.98416,3533.162389,0.0,40.33
35445,45315.77374,4526.104692000001,0.0,35.72
35446,44545.9077,5585.511226,0.0,35.78
35447,43720.62162,6123.240416,0.0,31.33
35448,43247.03547,5453.8605370000005,0.0,28.7
35449,43358.18707,5693.571364,0.0,27.55
35450,43665.22884,5614.380258,0.0,28.35
35451,44481.34085,5810.416008,0.0,30.25
35452,45980.05558,5668.29284,0.0,36.12
35453,48506.01684,5364.435904,0.0,42.83
35454,51518.51024,5082.432684,0.0,86.73
35455,53621.83252,5032.481493,73.76945699999999,89.77
